Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Asus,3.702176897997321,16,256,11.62207148440566,3.267968101366875,9990.735036238431
Asus,3.67960881936308,8,1000,11.29194598197028,4.986913500784425,31722.439630327608
Asus,3.564541876411907,16,1000,13.556425865756582,4.685195866553737,32221.279480390334
Asus,2.337797135647855,4,256,14.126439143050328,4.357775828626741,9085.709823337274
Asus,1.9018997401207705,4,256,15.064840488940838,3.025541856494276,9352.730816495696
Asus,2.7686693344020905,4,256,12.24345379861327,2.6800719562247712,9405.330098502527
Asus,3.079533817541671,8,256,13.344530913977822,2.3493767914451373,9433.443385229784
Asus,2.8531664466902757,16,512,14.249878509300558,2.590663615327051,17676.859114647952
Asus,1.6143550845312822,32,1000,11.801903488463108,2.042992717601004,32498.58220366735
Asus,3.3956579898225563,32,512,14.199508395674616,2.8500922066733545,18446.746415331276
Asus,2.309025547873853,8,512,12.350251257025231,3.1214243266010073,16753.07735808376
Asus,3.426018544519483,16,256,15.955506243896185,2.037023138181122,10323.867354410397
Asus,3.992811250394278,8,1000,15.942604374794737,3.794027351986249,31637.770363408745
Asus,2.051924031971901,16,1000,15.720250044243857,2.582488607138247,31988.681010326505
Asus,3.2012482551867825,4,256,15.48703144647243,2.022002452508541,9219.619833608687
Asus,3.0963148691602136,16,256,14.780239270879893,4.752629028961234,9674.42104073643
Asus,3.9599441198995704,8,1000,13.573909591045345,4.708291363893526,31967.513642931972
Asus,3.735248009197836,4,1000,14.085206240056037,3.353579574352171,31588.887165963664
Asus,2.0748865147277153,4,256,15.4173732951713,2.9911744209968494,9059.269729482983
Asus,3.129167063439713,4,1000,11.565964557746264,3.354696759816725,31685.19704607659
Asus,3.4414921319793543,32,512,16.601426500745887,2.177317462626964,18133.59750990507
Asus,1.5813154487281298,32,1000,12.824181634687998,2.8577016013136074,32818.0799277558
Asus,3.491343227440441,8,1000,16.350265191216476,2.1662476653267335,31979.68968343873
Asus,1.6811172194863973,4,1000,13.488890716333684,2.1529246310673273,31332.93246684605
Asus,3.449627472233374,32,512,11.830612959976364,3.311154565526563,18503.891186596426
Asus,3.966656483167866,4,512,13.228915661956606,4.061886687747553,16924.533002996257
Asus,2.3161532706099797,16,256,13.76700140752346,2.0500274404695173,9751.863110692431
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389
Asus,3.5043202076744797,8,256,11.363629446289458,3.30215652824287,9071.15239871061
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295198,32857.12065525129
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,9619.819786074037
Asus,3.1258142158673423,4,1000,15.100722664445051,2.9519164322614597,31661.60491503453
Asus,1.5766312555145152,4,256,11.751323357100988,2.5482534979623077,9123.785347356164
Asus,3.6835580952041513,8,256,15.736456531481512,3.926259522057197,9524.516541157198
Asus,2.9808758214834055,32,512,11.331335124458173,3.764280912816341,18381.45293473955
Asus,3.780908364041728,8,256,16.65430072401366,2.948233051529792,9540.263683460851
Asus,2.0266554725141663,32,1000,11.448927231169838,3.8809053035861494,32722.19699170541
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,17501.262720510942
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,9404.819380443085
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,17863.34574876797
Asus,2.6132631375066637,8,512,12.81487417500756,2.5319796596718183,17124.384006967848
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,17155.42246340321
Asus,3.1418416613532303,16,256,11.591497562134474,3.1623538877676163,9274.525545150296
Asus,2.09012615836616,8,512,15.683336161323282,3.6722148929425615,16918.871474172327
Asus,2.121785681469075,4,512,16.905406995406604,4.207753860655966,16732.176887532056
Asus,3.2669430422136143,32,1000,15.291118728681449,2.398784128123948,32909.11452258751
Asus,1.5916785673338574,16,512,12.144355925545367,2.1713514901113298,16969.92215343469
Asus,2.174374028792474,32,512,16.642515243804482,3.536644123031155,18293.331900039837
Asus,2.82792382000258,16,1000,14.136560849371218,4.795093921043506,32057.59755714992
Asus,3.841514230737403,32,512,13.82520413733906,3.861113756371163,18728.750414928563
Asus,2.630497570708588,16,256,15.122234903494885,3.157818532810782,9804.015334953754
Asus,3.8346875438197623,16,512,14.948495508495142,3.121841403437202,17539.352432879663
Asus,1.6039321476259802,32,256,11.739395454297949,2.4556585170098906,10438.451567581356
Asus,3.9665753073971177,4,1000,13.49687220584364,2.1633981421005126,31954.085256659306
Asus,3.912796741090114,32,512,14.083104407459588,2.5473741219574704,18484.08666372973
Asus,3.097799844538751,32,512,15.907137833930175,3.89605762526731,18564.873708531173
Asus,1.849128136890782,16,1000,16.82141206648926,3.908205261056677,32130.932571244823
Asus,2.269824853977977,32,1000,15.449615716710714,2.020444093700384,33188.9231533668
Asus,3.4559637101456837,16,256,12.592220669611851,2.19105430250755,10040.27411209842
Asus,2.4713952531758645,16,1000,13.254830095076516,4.579038755240999,32192.593101112045
Asus,2.0681740681578784,16,512,15.577360013326183,2.5836050995054523,17425.207791952944
Asus,3.658334123929563,32,256,11.74040489123358,3.4316002382538837,10881.506435734313
Asus,2.6979546940743275,8,512,12.670824373565312,4.943724792366386,16919.58957778899
Asus,3.295307690566236,8,512,16.48979519046781,3.836025589878366,17159.322422840665
Asus,3.8175863619907666,16,256,14.909094099973355,3.888885034815778,10138.50213465183
Asus,2.3790567180990863,8,1000,16.138960416575443,4.93276988103513,31508.341106303415
Asus,3.5075647445816585,8,256,13.586674430582027,2.7669172813860845,9681.81450367459
Asus,2.1815600018338346,8,1000,12.993233425683927,2.099803913508075,31727.51669713056
Asus,2.5338727538133785,16,1000,12.762655437046345,2.3656642475968113,31925.076916907212
Asus,3.5149813744378955,32,1000,13.038621453793064,4.559727407591353,32982.441006081084
Asus,2.8755663553906543,16,1000,13.73371493862351,4.020639734394173,31740.326520636645
Asus,2.092176397436205,8,1000,16.633978532515865,4.586228427729791,31551.206902054804
Asus,3.059648311691433,16,512,13.04855161762579,4.198577561995493,17541.13623887115
Asus,2.7419171471479236,16,256,16.189775630691212,4.250782382261947,10026.49773571635
Asus,2.570499037314037,16,512,15.544786672704303,4.217274265978859,17616.64185550617
Asus,3.231090378310924,16,1000,12.793142811554183,4.44521630202742,31821.553490488932
Asus,1.7141456239910764,32,256,12.040058317851685,2.962173573379873,10530.53993687592
Asus,1.6690314089805374,8,1000,14.5016302220486,3.603982769226571,31582.725749347646
Asus,3.127193422617985,32,256,11.091061293720962,2.054825209170519,10687.069407463854
Asus,3.173717387995475,8,1000,14.138858124182992,4.854190585937318,31923.10697935266
Asus,3.1545979746234467,8,256,13.46514255104298,3.6127538770776977,9460.145105117126
Asus,3.8940632112634503,16,512,11.592423241295997,3.3159425007381644,17695.147508140286
Asus,2.002334221647641,4,256,11.553007750834594,4.212229832935838,9111.31193516215
Asus,2.3689288105974553,8,256,15.198231236596856,4.981351926134517,9282.277068695445
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744
Asus,3.455070219175965,32,256,14.141518911328715,3.3202132251994954,10856.606358975563
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743
Asus,2.2578208898633214,4,1000,14.446620535233237,2.3466751300418953,31460.13124201373
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589
Asus,3.798479933036043,16,1000,11.936214868039862,3.3363587892028637,32190.565833666125
Asus,3.6285623943627394,4,256,16.47735466841945,2.5828207130054044,9310.97376700503
Asus,3.82648803660979,16,1000,12.096034305438009,4.489463794151855,32503.38900195016
Asus,3.543624271227979,32,1000,14.458834625346524,3.2336122016355624,32948.390259346575
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845
Asus,1.7022982076281306,4,512,11.459409550601231,4.852455979749294,16213.281162170935
Asus,3.655036205681556,32,1000,16.56861101305872,3.5110658279847167,33239.412259576195
Asus,3.4120245022574887,16,256,14.073802081322484,3.433226379198608,9737.946500559405
Asus,2.8738238397375424,4,1000,13.629060299998132,4.772218966537049,31672.55122106269
Asus,3.91455540288305,16,256,16.395562153548138,4.460972264441603,9937.855120726465
Asus,3.1020657867255155,4,256,12.66859709039814,4.066431510769961,9432.751389592717
Asus,1.8800621328216205,4,512,11.174931116132534,4.903228474501147,16495.310389802176
Asus,3.9871657929244178,32,1000,15.260688598023677,3.578247555252209,33122.00019262631
Asus,1.7526145275266167,8,1000,13.787679012853824,3.2393221931814327,31730.7663560954
Asus,1.527578161071618,32,1000,14.284828939173911,3.711228474210925,32513.47571532257
Asus,1.5479806920576418,8,1000,12.291226878399156,2.720658299625157,31160.957275266264
Asus,3.4007245578053373,4,256,14.356432554364142,2.847103757127969,8966.377697268257
Asus,3.8989416108025834,16,512,15.92256092155412,2.344719030085731,17641.599962965385
Asus,1.8751216617349609,4,512,12.14679253069338,2.6497375568817225,16647.177496646727
Asus,3.3433926934694993,4,256,13.585903411524932,2.261327868384302,9106.686028786318
Asus,2.6486169210149666,8,1000,16.322715903342193,3.8727222109925545,31374.55966941488
Asus,3.462541359592642,16,256,13.519092186117906,4.488155450427124,9929.37740987491
Asus,2.59400781013848,4,256,13.653513659117356,2.936575651359164,9277.58422575505
Asus,2.1366765551151277,4,1000,15.783266435472576,4.175333479799948,31341.446312517983
Asus,3.093003692020701,8,1000,11.314347773569168,3.80415221206569,31359.91338744827
Asus,1.6666301014017249,32,1000,15.980905897987508,3.3378666352763053,32684.106787249348
Asus,1.6041822515059607,8,256,11.215581093115835,3.857612951876464,9407.473458677823
