Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Asus,3.498539697422448,16,1000,16.00185880486375,2.968179718179915,32141.824638347352
Lenovo,3.236741177136067,4,256,13.996590619201012,3.6630700436491073,9141.792983885032
Lenovo,2.1803628430749065,8,512,14.210153027593597,2.4446523862979737,16929.315969834894
Acer,2.402434742350067,32,256,15.703924152136132,4.44582899327168,10241.803176187252
Asus,1.7289551833165857,8,512,13.51633767000183,4.683213165945522,16724.505692735114
Lenovo,1.8420465772974035,16,256,15.710586284574246,4.696363669212043,9881.335513541208
Asus,1.9628323220965491,4,1000,14.541395954905356,3.1521279151733013,31764.037664592754
Lenovo,2.8547523684458955,32,1000,13.445797147877936,3.9988035844371153,33014.12791272006
Acer,3.6823645896910207,4,512,13.817153252263177,4.966506594167493,17151.988889149306
Lenovo,3.3305622160239032,4,512,11.169867646416009,2.6771831715173824,16609.82135919522
Asus,3.5164028696536245,32,256,12.26017609709769,3.1696992388732417,10474.26099123632
Asus,3.146958416776793,32,256,12.686228488286169,3.4401421319302568,10622.17676840154
Lenovo,3.230691411294631,8,256,15.277760047152835,2.4140464610601553,9346.064573576532
Asus,3.6229891289132983,8,256,11.068954839788692,2.2431158313951705,9303.954706859848
Lenovo,2.1241700221479647,8,1000,13.452663567374792,4.4891685989648735,31372.50378014099
Lenovo,2.0530236045490056,8,512,11.671283699294744,3.214175191488976,16713.611745764396
Lenovo,3.969170019991618,32,256,14.098546329311668,2.2629495085839597,10901.062546460897
Asus,3.860148349216533,4,256,15.719134294345082,2.1974352820717296,9803.702788206429
Asus,1.5985670284212647,8,512,16.6551878451207,4.673954619080896,17025.47405293858
Lenovo,3.7887207439701047,4,256,15.835067195706998,3.46710732592286,9477.922638839167
Asus,1.584864946464497,32,512,11.047786428472708,4.578669190753811,17880.004532059324
Lenovo,3.8606662227835846,16,1000,15.45518499704253,3.999851254638117,32319.90329556232
Asus,2.6855355416436595,8,1000,11.459814838851493,2.3586859932561692,31872.56841517933
Asus,2.297751183108139,4,512,12.296360697468598,4.412287008900778,16631.41956585275
Asus,3.5722886853766935,8,256,15.855946389711574,3.2778131254008183,9925.178427088164
Asus,1.801417214443197,32,256,12.628992525091206,4.02110520062647,10321.729413074818
Acer,1.6923830040730228,32,512,12.3907015417361,4.302496491772116,18161.471638723186
Acer,3.2407219396953493,8,1000,12.911653776581645,2.922589386471369,31859.430745037665
Lenovo,2.3496874094201656,32,256,16.42135066059518,3.4761634681472016,10668.632633116544
Lenovo,2.288225844576526,8,1000,13.093340450250942,2.678099590365956,31503.17147173213
Lenovo,2.848728230938343,4,256,14.12959637606815,3.653152859884797,9024.89080903652
Lenovo,3.476807912097409,8,1000,15.766913801890944,3.570690738589567,31547.05112729735
Asus,2.296881257330175,4,256,16.306259282137827,2.8467874112387985,9385.939545131734
Asus,3.714944370590468,32,256,13.771060887650664,2.8335354896196963,11008.9067734798
Lenovo,3.039657970455761,16,1000,13.487096388900753,4.314536185995463,32447.60269492614
Asus,1.561001953891345,8,1000,12.77565733315194,4.497251550230758,31160.043195600876
Asus,3.6752471847523247,8,1000,13.755135402395371,4.926419084942065,31821.65032497846
Lenovo,1.553173527125968,8,256,13.46656165328264,3.422492888815959,8991.512288250062
Lenovo,2.8223428350680297,32,1000,13.308821703326618,2.1442769312361065,32808.856450782005
Acer,3.4969580894341634,4,512,13.57765155279418,4.797633768057352,16854.30343210921
Lenovo,2.504827284023105,16,256,15.736593165171149,3.795785322214012,10131.593323529152
Acer,2.699689050759772,32,1000,12.780720092119104,3.9588489744135265,33111.68849986043
Asus,3.684192785465847,8,256,13.071379722019834,4.931095029635528,9664.037025023415
Asus,3.4206835346612956,32,256,15.394483188876013,2.407064953376838,10387.0530853186
Acer,2.5533925056926754,32,1000,11.728972346526591,2.2239152932382864,32629.16325767026
Asus,3.343955753972229,8,1000,14.807835538924284,4.723206299532539,31848.655148446673
Lenovo,2.0969428644207557,16,1000,14.49286284546679,4.989696968866947,32205.99180089257
Asus,2.2180974791352046,32,1000,12.86601496839608,3.011908509402459,32437.38944266547
Lenovo,2.240770301139975,8,512,12.001586424905009,4.824730558201802,16912.47369317647
Lenovo,2.084019377624774,32,256,12.46237689514605,3.589141898325103,10428.1312270273
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889
Lenovo,1.5446848368335346,8,512,13.014042998234356,4.772323147733839,16777.65548577389
Lenovo,3.9693059743400783,8,256,15.496342716806954,4.9255399279265255,9647.836304717026
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911
Asus,3.874902959875563,16,256,16.228810528259203,4.79192742905588,9968.179815116977
Acer,1.7235275057806487,16,512,13.471188442504976,2.9217168855431614,17573.057889351905
Asus,2.543951939462321,8,512,15.521567784474517,3.1100735724284476,16968.45371903162
Acer,3.697795768905411,16,512,12.222002826636109,3.651415331308822,17844.559013165475
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111
Asus,2.6685037781246743,32,1000,14.280111530595732,2.953947654021005,32812.68702948411
Lenovo,3.0335284730267693,4,1000,14.45245632371689,3.739193498402576,31446.721179529304
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.59381399587
Asus,3.856829435337814,8,1000,13.974222501391344,2.230168480558656,31773.80361638789
Acer,3.124116622480921,4,512,16.598763406449848,2.4981575644446092,17299.430104201827
Acer,3.019341987197148,16,512,13.634573391504972,2.183314002858897,17354.575214695695
Lenovo,2.7817212775412714,32,1000,16.88261342162223,3.4979088380429757,32706.13245163676
Asus,2.0766745292943964,32,256,14.07370854346091,2.3190118920446814,10558.374400119386
Acer,2.0512155226754385,32,1000,15.588805834755664,4.823144780115131,32809.51886963163
Acer,1.9660956553606364,4,1000,15.073386350467043,4.617965216528166,31435.52408550944
Acer,2.3753131479168252,8,1000,16.708652172354086,4.957415962550617,31908.592069712
Lenovo,1.644606691408491,16,256,15.658935815906109,2.0005595845119895,9608.2795423112
Asus,3.922756575352029,4,1000,14.66801961329988,3.841938368820182,31653.262947011815
Asus,3.819380707988032,4,256,15.039478636127187,3.3723291676096645,9576.799205329233
Acer,3.987269556616088,8,1000,13.448714340955538,3.1908439188028783,32018.23509548631
Acer,1.9347381230487184,16,256,16.31371858545064,3.366149406441823,9594.15776505564
Lenovo,3.395596189260228,4,1000,15.287847649452344,4.191477432446899,31613.457503593017
Lenovo,2.0595440370565576,16,1000,13.790331489803863,3.57577525634475,31987.43351882683
Lenovo,2.950215519594528,8,1000,11.764318496002035,2.892084593925417,31916.074468038503
Lenovo,3.6553190431636264,32,256,11.080206099556374,2.1258922203309027,10722.279304129946
Acer,3.523790186812195,16,1000,13.458435418657634,3.0909360767583487,31974.33199154367
Lenovo,1.7174668997785254,8,1000,12.685291791117464,2.7627836943345936,31397.565079435713
Acer,2.1493844594008156,32,256,13.875560539487225,4.03517565650904,10428.784835638491
Asus,3.3085502842214622,16,1000,12.09033975936894,3.7783128226105545,31944.08429326199
Asus,2.050458004874528,8,1000,14.273511096014886,4.6363077493787435,31427.371791558653
Acer,3.20814690914899,32,1000,16.89024405512685,3.675056945192341,33370.4420797472
Asus,1.6903271487257503,4,512,13.702871428823572,4.609813498693067,16748.036476845933
Asus,2.7378663175349356,32,256,16.9353065237465,3.843200022293971,10433.695261078468
Lenovo,2.70146644331662,4,512,12.389290615790292,3.5709902481638323,16972.93001014014
Asus,2.9810194616487937,8,1000,16.655275638061433,2.9573704694613876,32379.03942150032
Lenovo,3.195040381397659,4,512,11.420021072798397,2.602312924270036,17045.60392779002
Acer,3.696574965887895,8,256,15.239805580805578,4.747364718362381,9506.548360762825
Asus,3.668235502399506,8,512,13.09966963717784,4.035473505951744,17166.348856397115
Lenovo,3.59253332090918,16,512,13.275359223082694,4.963248617297566,17642.983733872454
Asus,3.243678654173209,4,1000,15.98820623733182,2.9770544061918596,31654.48791516093
Acer,3.200351929400751,16,1000,16.053953028499606,3.182408140347885,32262.797855749
Acer,3.381791598894103,16,512,14.791932082377134,4.4050528795739154,17603.49328037393
Asus,1.896512763232684,8,512,11.572229613638353,3.408555996036901,17278.83978351909
Asus,3.702176897997321,16,256,11.62207148440566,3.267968101366875,9990.735036238431
Asus,3.67960881936308,8,1000,11.29194598197028,4.986913500784425,31722.439630327608
Acer,1.573118207586398,8,512,14.486090560250656,2.031480923419833,17113.947291297496
Asus,3.564541876411907,16,1000,13.556425865756582,4.685195866553737,32221.279480390334
Acer,1.8221746686836129,4,1000,14.28819413998544,2.447422477819212,30846.987761411416
Asus,2.337797135647855,4,256,14.126439143050328,4.357775828626741,9085.709823337274
Lenovo,3.358770640729019,32,256,13.10121794654438,3.853794679538894,10625.405372692512
Asus,1.9018997401207705,4,256,15.064840488940838,3.025541856494276,9352.730816495696
Acer,3.5449175602976553,32,256,15.551011285498344,4.621624866563055,10574.274152103791
Asus,2.7686693344020905,4,256,12.24345379861327,2.6800719562247712,9405.330098502527
Lenovo,2.217595332937282,32,256,13.319721035803006,3.054626780149094,10425.0758545074
Lenovo,3.9529654450685583,32,1000,13.08177595840735,2.0723305802260006,33201.8544477546
Asus,3.079533817541671,8,256,13.344530913977822,2.3493767914451373,9433.443385229784
Acer,2.849963449289638,8,1000,14.632470545045525,3.377994322401628,31565.967734645805
Acer,1.767451597067396,16,256,15.64581609766757,4.716616513786703,9786.04722822343
Asus,2.8531664466902757,16,512,14.249878509300558,2.590663615327051,17676.859114647952
Acer,3.9074800096474864,4,512,15.549603752336354,3.3234516566918972,17120.15347016301
Acer,1.6695926477629297,8,512,14.598627889822987,3.398348877975467,17123.885107886974
Acer,2.2524089173670405,32,256,16.169082243361363,3.336159577933617,10425.010327871876
Acer,1.6683765036719294,32,512,15.34606643797724,2.7421992411750375,18117.85936553154
Acer,2.955426150440683,4,256,15.474520274456756,4.598877307946544,9160.564023519024
Acer,2.364707642382392,16,256,14.347564670904204,2.493885284776006,9603.56820750981
Lenovo,3.0522887944186925,32,1000,14.508008540994949,3.245374818604163,32836.15779017243
Asus,1.6143550845312822,32,1000,11.801903488463108,2.042992717601004,32498.58220366735
Lenovo,3.933722422943492,32,512,13.704657703318183,2.0630633201786512,18544.964478764847
Acer,3.9221946382142288,4,256,16.75098701400644,4.458828659197399,9415.277230204896
Acer,1.82521560032658,32,512,14.296055869416543,4.36322656490711,18033.55330712699
Asus,3.3956579898225563,32,512,14.199508395674616,2.8500922066733545,18446.746415331276
Acer,1.5614672911470038,8,512,14.820570302265963,4.511711654665454,16883.31863737996
Asus,2.309025547873853,8,512,12.350251257025231,3.1214243266010073,16753.07735808376
Acer,2.7216079760116645,32,512,14.172346514590616,3.875989879112699,17768.37330818461
Asus,3.426018544519483,16,256,15.955506243896185,2.037023138181122,10323.867354410397
Acer,2.1840666657041647,32,512,14.928254452137796,2.732484826148459,18194.156696522925
Asus,3.992811250394278,8,1000,15.942604374794737,3.794027351986249,31637.770363408745
Acer,2.6284675608241885,8,1000,15.660742900443363,4.564417336397785,31803.034281971497
Acer,3.2342055644537213,8,1000,16.899833940910803,2.81185998408079,31768.887337692777
Asus,2.051924031971901,16,1000,15.720250044243857,2.582488607138247,31988.681010326505
Asus,3.2012482551867825,4,256,15.48703144647243,2.022002452508541,9219.619833608687
Lenovo,3.877158905626026,32,1000,13.78394078878655,3.561348212495858,33503.93503731473
Acer,3.859039800418997,32,256,16.330784659537525,2.7743117874814054,10483.978626601363
Acer,2.5493182923153057,32,512,15.945961351275615,2.34062192697886,18164.70384756868
Asus,3.0963148691602136,16,256,14.780239270879893,4.752629028961234,9674.42104073643
Asus,3.9599441198995704,8,1000,13.573909591045345,4.708291363893526,31967.513642931972
Lenovo,2.5233350157876075,16,256,12.206390912299671,3.5746999601775147,9852.218947732548
Asus,3.735248009197836,4,1000,14.085206240056037,3.353579574352171,31588.887165963664
Asus,2.0748865147277153,4,256,15.4173732951713,2.9911744209968494,9059.269729482983
Lenovo,1.5778352072112785,8,512,15.000631458703385,3.3628351903694673,16841.407279690808
Asus,3.129167063439713,4,1000,11.565964557746264,3.354696759816725,31685.19704607659
Acer,2.683024766728893,8,1000,15.241027134683248,4.3894531679887425,31587.747092398495
Lenovo,3.920483569786804,16,512,16.803581525158194,4.270274270740785,17358.181126541185
Lenovo,1.963813789257803,16,512,15.959912344763843,4.041674485337304,17330.027682309257
Acer,3.671557919889027,8,512,16.41856236725923,2.4982245570005412,17203.63995723219
Asus,3.4414921319793543,32,512,16.601426500745887,2.177317462626964,18133.59750990507
Lenovo,3.42730461161013,32,512,15.80808795124285,4.07217894533979,18459.19946222812
Lenovo,1.828112194205969,16,256,14.426973791734166,2.2734219183340327,9368.84270700251
Asus,1.5813154487281298,32,1000,12.824181634687998,2.8577016013136074,32818.0799277558
Acer,3.802119619539217,16,512,12.908626681420833,4.017169438396113,17611.820387024287
Acer,3.041625786301845,4,512,16.76695649426099,2.5096177832134288,17148.4085711659
Asus,3.491343227440441,8,1000,16.350265191216476,2.1662476653267335,31979.68968343873
Acer,1.7932704724059862,32,1000,13.436070810236664,4.297914724565537,32408.57788482435
Lenovo,1.812964480506376,32,1000,11.082191302453488,3.241036036955781,32866.042977926394
Lenovo,2.5757647372486567,8,1000,12.87317820930562,3.73885729168441,31747.009130951836
Acer,1.6605223426878353,8,512,16.499619809854465,2.1242842664581634,16840.024514932513
Lenovo,2.638050372704503,16,256,11.032076965126189,3.4712255575565396,9717.434626463002
Asus,1.6811172194863973,4,1000,13.488890716333684,2.1529246310673273,31332.93246684605
Acer,2.6998470867928086,4,1000,13.343561645490691,2.6233502628850744,30998.00861002435
Acer,2.229156446773258,16,512,14.82993343875096,2.337093445846957,17642.368258108138
Lenovo,3.2374547153163564,4,256,15.39802171777012,2.9959594142981083,8957.611388888343
Acer,3.6503059929730113,4,512,15.05675238552974,4.344897674159741,16837.251254164315
Asus,3.449627472233374,32,512,11.830612959976364,3.311154565526563,18503.891186596426
Acer,2.701267368144572,4,512,14.416906905033525,3.942373822236638,17441.789564768562
Acer,1.7623254460454372,4,256,16.210464727648294,4.531265131961881,9226.493226207614
Asus,3.966656483167866,4,512,13.228915661956606,4.061886687747553,16924.533002996257
Acer,2.74722038362839,4,512,14.79843592099708,4.190730003073604,17162.58822760996
Lenovo,3.25616242636026,16,256,13.658356173982526,3.892152333475788,9842.035170669518
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727
Asus,2.3161532706099797,16,256,13.76700140752346,2.0500274404695173,9751.863110692431
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,16974.393967168104
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084
Lenovo,1.578965362064105,4,256,15.861551520197189,2.1775312155906255,8990.324452880152
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906
Lenovo,3.2852173303310694,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582
Asus,3.5043202076744797,8,256,11.363629446289458,3.30215652824287,9071.15239871061
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295198,32857.12065525129
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,9619.819786074037
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,17397.54904187063
Acer,3.939663139547828,32,256,14.564496683418277,2.7636216287649837,10638.50244334717
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,31985.347815226516
Acer,2.7454892911328477,16,256,14.69788695339738,4.23421018348763,9848.92119756115
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841
Acer,3.2980044456806596,16,512,15.14407862688804,2.587266819216874,17515.91518148312
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876
Lenovo,3.9908347901418546,16,256,14.00945419950769,2.3915136789123195,10192.670247531909
Asus,3.1258142158673423,4,1000,15.100722664445051,2.9519164322614597,31661.60491503453
Asus,1.5766312555145152,4,256,11.751323357100988,2.5482534979623077,9123.785347356164
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,9596.573600521036
Acer,3.6706812635209514,16,256,15.147270856319242,4.7240452681249225,9974.814913952585
Lenovo,2.3648374813674073,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893
Acer,1.6002729785312062,32,256,13.612361877054417,2.18270579929848,10461.214760305716
Acer,3.6675787403061215,4,512,13.375769532485627,2.0927926441806983,17033.495029854475
Acer,2.9466885214309837,16,1000,15.015851654971277,4.143242304411493,32560.41420163401
