Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Acer,3.671557919889027,8,512,16.41856236725923,2.4982245570005412,17203.63995723219
Lenovo,3.42730461161013,32,512,15.80808795124285,4.07217894533979,18459.19946222812
Lenovo,1.828112194205969,16,256,14.426973791734166,2.2734219183340327,9368.84270700251
Acer,3.802119619539217,16,512,12.908626681420833,4.017169438396113,17611.820387024287
Acer,3.041625786301845,4,512,16.76695649426099,2.5096177832134288,17148.4085711659
Acer,1.7932704724059862,32,1000,13.436070810236664,4.297914724565537,32408.57788482435
Lenovo,1.812964480506376,32,1000,11.082191302453488,3.241036036955781,32866.042977926394
Lenovo,2.5757647372486567,8,1000,12.87317820930562,3.73885729168441,31747.009130951836
Acer,1.6605223426878353,8,512,16.499619809854465,2.1242842664581634,16840.024514932513
Lenovo,2.638050372704503,16,256,11.032076965126189,3.4712255575565396,9717.434626463002
Acer,2.6998470867928086,4,1000,13.343561645490691,2.6233502628850744,30998.00861002435
Acer,2.229156446773258,16,512,14.82993343875096,2.337093445846957,17642.368258108138
Lenovo,3.2374547153163564,4,256,15.39802171777012,2.9959594142981083,8957.611388888343
Acer,3.6503059929730113,4,512,15.05675238552974,4.344897674159741,16837.251254164315
Acer,2.701267368144572,4,512,14.416906905033525,3.942373822236638,17441.789564768562
Acer,1.7623254460454372,4,256,16.210464727648294,4.531265131961881,9226.493226207614
Acer,2.74722038362839,4,512,14.79843592099708,4.190730003073604,17162.58822760996
Lenovo,3.25616242636026,16,256,13.658356173982526,3.892152333475788,9842.035170669518
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,16974.393967168104
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084
Lenovo,1.578965362064105,4,256,15.861551520197189,2.1775312155906255,8990.324452880152
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906
Lenovo,3.2852173303310694,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,17397.54904187063
Acer,3.939663139547828,32,256,14.564496683418277,2.7636216287649837,10638.50244334717
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,31985.347815226516
Acer,2.7454892911328477,16,256,14.69788695339738,4.23421018348763,9848.92119756115
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841
Acer,3.2980044456806596,16,512,15.14407862688804,2.587266819216874,17515.91518148312
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876
Lenovo,3.9908347901418546,16,256,14.00945419950769,2.3915136789123195,10192.670247531909
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,9596.573600521036
Acer,3.6706812635209514,16,256,15.147270856319242,4.7240452681249225,9974.814913952585
Lenovo,2.3648374813674073,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893
Acer,1.6002729785312062,32,256,13.612361877054417,2.18270579929848,10461.214760305716
Acer,3.6675787403061215,4,512,13.375769532485627,2.0927926441806983,17033.495029854475
Acer,2.9466885214309837,16,1000,15.015851654971277,4.143242304411493,32560.41420163401
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,17055.855772547548
Acer,3.313144151037841,32,512,12.836308781136728,2.3761260477016197,18399.77710698207
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,8931.64158994445
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,17031.580627189982
Acer,3.0789005502313014,4,1000,14.179287566531157,3.8349392581699777,31558.706209149856
Lenovo,1.8289192128181495,8,256,11.996130941857164,2.7672311046449014,9029.916399804506
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,9217.451938184204
Lenovo,2.093858312309694,16,256,12.243637874406003,4.3720733057005035,9783.633851651786
Acer,3.928487735104099,32,1000,14.783485649498552,3.154197729522335,33354.90259562436
Acer,1.9524423817737244,32,1000,12.318240742348404,3.3079855417117576,32611.790570357465
Acer,2.7870433848242255,16,512,16.852239662878524,4.169214908149007,17442.27647012818
Lenovo,1.9088096814625568,4,256,15.660819992839327,3.7369329396624353,9087.071602980595
Acer,2.4777038416294017,16,512,11.45887973299588,2.0438269913266485,17064.361782900898
Acer,3.924552612696362,32,256,11.9358851821936,2.797993079277974,11255.348016729007
Acer,1.6837418683250316,32,1000,12.82174362886304,4.121045882817772,32466.674974474045
Acer,1.924394762718852,32,256,12.870138971090247,3.9877037532163553,10719.665409273986
Acer,2.7994348713900443,32,1000,11.018845436288732,4.423153459944439,32767.274320916287
Acer,2.3425079410782157,32,1000,12.045460409872277,4.657741986492274,32795.04127811074
Acer,3.5722084147065236,4,512,16.252433750731008,4.448237127030054,17298.46593347018
Lenovo,2.5772188091545147,32,256,13.650478949826242,2.0568362101230635,10517.182685967558
Acer,3.0428624665100754,4,256,13.374247781442756,2.625198720854995,8975.326466281276
Lenovo,1.9176047697523744,16,256,12.691514257428375,3.9154663543974064,9526.042606303856
Lenovo,1.9190480407207944,4,512,13.1828578468456,2.959229586223085,16430.161831411904
Acer,2.9633859109918803,8,512,11.269768649549306,3.248788342063722,16951.439990127954
Lenovo,3.6706782012831463,32,1000,11.758138887887064,3.069713977852458,32968.61211133288
Lenovo,1.7797990484943198,8,256,15.590961972900596,2.1208668372036263,9341.544154752515
Acer,1.598358851671274,16,256,14.936330131854223,4.4112657080352875,9252.224764996936
Acer,1.512349952336024,4,1000,16.419788086254265,4.8956289156372055,31192.302691149176
Lenovo,3.6697957363000553,32,1000,14.06089028273794,4.178333778033911,32943.021188327635
Acer,3.1671606438652606,32,1000,13.4166549993974,2.9397994297418313,32953.47077163469
Acer,1.5749339746816948,4,256,16.593936549373264,3.1948416472671632,9026.508630007324
Acer,3.261701906841617,8,256,12.676495305056433,3.5702215552024157,9283.177998259893
Acer,2.004633630307371,8,1000,11.78992153275955,4.764540175722254,31446.977487639495
Lenovo,3.1835810833122933,8,256,16.128220700559183,4.436232833026037,9468.282674289843
Acer,3.924780115268176,8,256,11.991813716827767,4.475634113778893,9684.282946767202
Lenovo,3.1815052955628156,32,1000,13.944590040274162,2.9711924768312707,33000.20423707547
Acer,2.609375548261428,4,1000,13.439340702848623,4.295581501263176,31420.17334262457
Lenovo,3.861535548685058,32,512,13.227017096117187,4.363910400772795,18371.271509808023
Acer,3.208120070724114,4,256,15.713858621174763,4.709744315285391,9240.67613254145
Acer,2.7429369100210685,16,1000,12.516790664094636,2.802245835416323,31778.847134015232
Lenovo,3.827371738767445,8,1000,14.439339166697549,3.637770599927,31735.42443245162
Acer,3.223816877578903,4,256,13.025895811995408,4.778615605653036,9412.59985713488
Lenovo,3.147213675581643,32,1000,12.51587618372772,2.8210953730351127,32739.64821789146
Lenovo,2.484661014135396,8,512,14.120444366666902,4.735455886058275,16845.480994534384
Acer,1.766482575769977,16,256,14.533598449673384,4.559987649676364,9611.790008278744
Lenovo,3.942935460553293,16,512,11.32108677747826,2.6938397849478664,17430.73803160496
Acer,3.676883625843148,4,512,12.392334438206936,2.9181414986863143,16675.425035779714
Acer,3.346123023128317,32,1000,12.197031889577651,2.015418882756681,32925.40344540765
Acer,3.69628890325337,4,256,12.763694606101383,3.3362285633173605,9262.458812489702
Lenovo,2.510350804127582,32,1000,12.42250825110404,2.252766132253914,33009.991820949304
Acer,2.3175829039080966,8,1000,16.691017659309168,4.047957815132597,31832.48694288418
Acer,3.168983463908962,8,256,16.66799439302657,2.706868553574945,9470.813523423903
Acer,3.5196148548531463,8,256,14.65964935157631,4.8307224321055315,9647.162498392676
Acer,3.4057128369415395,8,1000,16.5471348123914,4.613754882195957,32038.621807182244
Lenovo,3.544585540437554,4,1000,11.038611268980777,4.4097347139944185,31661.825527825305
Acer,2.8612227449021237,4,256,15.214930049530814,3.793519960537055,9232.829064224456
Lenovo,2.416153837178495,8,512,14.077532988648594,3.8749392451281057,16640.727832384706
Acer,2.4904317290231384,8,256,15.224499627928036,3.915051732261295,9137.90627075809
Acer,3.2386680167246555,8,1000,16.61103252035896,2.9214369443126347,31753.56091948391
Lenovo,3.0487258650240365,32,256,15.0201952268454,3.205379405328274,10374.526469146394
Lenovo,2.658735109501431,4,1000,13.80998111560288,3.733483914534307,31494.3586227087
Acer,1.5641051645160893,16,1000,16.11789197198355,4.797466770769406,31727.413250211663
Lenovo,2.3531195690653908,32,512,16.570301033817845,4.801597828538746,17817.927110290842
Acer,2.950430923068331,8,512,15.522404422568028,4.1169061891069445,17420.461668116226
Acer,2.834006366817196,32,256,12.293004553205307,4.7665757841538525,10668.03049422374
Lenovo,3.4122081538553206,32,256,13.794095250573676,2.9127255914815873,10614.656373393547
Lenovo,3.532464346790234,32,512,15.6402862866935,2.417740533782329,18478.144403711227
Lenovo,3.1186867853865072,32,512,12.199047627691638,4.587489522204756,18423.12109446953
Lenovo,3.7450763723749674,8,512,11.333150196854904,2.699218435672505,17128.6579256982
Lenovo,2.7146793979658144,4,512,16.564131083517783,4.986422457040443,16856.3146807512
Acer,2.212182254904807,32,256,12.908297435305512,2.664551816339318,10603.04588948062
Acer,2.2682249123157163,32,1000,15.496556035884852,2.168486029709939,32837.375721584285
Acer,1.8047152333423688,16,512,11.248995003098477,3.2475840182238427,17030.91419141605
Acer,3.2027946349124568,4,1000,14.583754522120817,3.190265169366588,31471.246464932337
Acer,2.8129084591676503,4,512,12.153859376201764,3.353799842219343,16815.944966357143
Lenovo,3.272615654306082,32,512,12.773927249674912,4.607524572209262,18247.31759738773
Lenovo,1.7671923077368596,8,256,14.717695561669531,3.5901873651551974,9384.527047699774
Lenovo,2.918280549072259,8,1000,14.597765410759528,3.40394138743413,32024.43102535619
Lenovo,2.1414069592534095,16,256,14.037981856125608,3.2321277361749985,9829.301900203083
Lenovo,2.708864116799812,32,512,16.47758602864814,4.685169811999499,18156.078113352567
Lenovo,3.082878438985056,8,512,14.258128585200584,2.830609908476037,17095.146166569753
Lenovo,3.8785083555166424,4,512,13.081315858186311,2.1381891910459325,16986.151280130784
Lenovo,3.004029550365828,32,512,13.613868742739058,4.792472224970343,18286.888598140027
Acer,3.5479721485669753,32,512,15.766884907121035,3.982395589072731,18168.942499709698
Acer,2.070199429872331,32,1000,11.853531438660893,2.9347152187466867,32752.145312705532
Lenovo,3.0274524721274796,16,1000,16.097205292927406,2.778809851125436,32289.025217302365
Lenovo,2.527571174516762,32,256,11.53393828913808,2.004931271337349,10573.858560372246
Acer,3.5996532571668007,16,512,16.95017644023471,3.129244887562082,17606.220337611598
Acer,3.750057808495028,16,256,14.246017393565976,3.71228444287722,10001.832841756575
Acer,2.18701508887034,16,512,12.190946447632095,3.661470321901177,17517.692129962947
Acer,3.556535796284196,8,512,11.989308659390831,3.5389380494627223,17121.005091843883
Acer,3.168874748228676,16,256,15.260795843387225,4.4666843377310315,9936.623236873858
Acer,3.6569926938580712,32,1000,11.360578462269022,2.9231084401695315,33034.19966891077
Lenovo,2.041849500226939,8,256,16.42859805008071,2.7265239510424117,9337.256259297008
Lenovo,2.866743531785175,4,512,11.68878156350768,4.248137050172468,16715.111346051184
Acer,2.079867740289939,16,256,16.649197461706645,4.75352264928066,9725.353722230924
Lenovo,3.2378613851189844,4,1000,16.13679499408246,2.2434926733911436,31694.40469113412
Acer,2.5107969202607303,8,256,13.140612269739636,3.356607437310616,9956.631886857773
Acer,1.820985723635313,16,512,13.640348279056392,4.3195505037762745,17425.02777611643
Lenovo,3.3108470428218526,32,1000,16.64132483342771,2.0951674754480933,32911.46842429856
Lenovo,2.9459672925160225,8,256,14.622781951574575,3.604900020228332,9498.257175309209
Lenovo,2.185401666399515,8,256,16.178813226414434,2.1130931747445585,9174.856632312052
Lenovo,1.6985484224724663,8,1000,15.934967895741362,4.424203451348068,31646.72338510003
Acer,3.735477186660296,4,256,13.914904573475788,3.687288122353763,9259.826095812132
Lenovo,2.0666410055674698,16,512,16.699398009476454,4.659507579925707,17459.095727992164
Lenovo,2.3874907645798435,16,1000,11.82253674847254,3.195927482639192,31720.062940320862
Acer,2.797649477270676,16,512,14.793428905207165,2.801225022368997,17352.269345851655
Acer,2.3325047826454948,8,512,16.238116364178296,4.975667587842475,16884.41160968943
Lenovo,3.326626275598115,4,1000,16.655955061799784,3.2844655190903596,31641.11273860403
Acer,1.650355856501963,8,512,12.523626631542175,2.6717737633897687,16788.156231149962
Lenovo,2.8395692111827033,32,1000,14.51047065323722,3.611123944225923,33045.56205147648
Acer,3.390408322238115,16,512,15.70100048507154,4.126697338319948,17409.086291686537
Lenovo,3.817944548698632,16,256,12.33837236925654,4.532944592457147,9791.15470145468
Lenovo,2.0866052046386336,32,1000,16.238653056585367,4.747422750052017,32824.33712037552
Acer,2.4982897895232705,16,512,15.736953790544314,4.153798072820305,17410.05582993742
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478
